"femaDeclarationString","disasterNumber","state","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate","tribalRequest","fipsStateCode","fipsCountyCode","placeCode","designatedArea","declarationRequestNumber","lastIAFilingDate","lastRefresh","hash","id","latitude","longitude","declarationYear","declarationMonth"
"FM-5301-CA",5301,"CA","FM","2019-10-31T00:00:00.000Z",2020,"Fire","HILLSIDE FIRE",0,0,1,1,"2019-10-31T00:00:00.000Z","","",0,6,71,99071,"San Bernardino (County)",19095,"","2023-05-22T03:41:22.800Z","0713154da5a4540d78549b90fee1d18616b6a7cf","fa1edfa5-663a-4062-a995-cbd007dfbd44",33.9828844,-117.7093319,2019,10
"FM-5300-CA",5300,"CA","FM","2019-10-31T00:00:00.000Z",2020,"Fire","46 FIRE",0,0,1,1,"2019-10-31T00:00:00.000Z","","",0,6,65,99065,"Riverside (County)",19094,"","2023-05-22T03:41:22.800Z","94747609b31bf0b49253d7dbf2e48c16313c3ce6","a5e3b995-796d-4505-b280-815d0fc3e29d",33.9704979,-117.4810933,2019,10
"FM-5299-CA",5299,"CA","FM","2019-10-30T00:00:00.000Z",2020,"Fire","HILL FIRE",0,0,1,1,"2019-10-30T00:00:00.000Z","","",0,6,65,99065,"Riverside (County)",19098,"","2023-05-22T03:41:22.800Z","6e4cdada37c402bf38fb397aae1e434216c6e35f","477964fe-8f52-435a-ac17-d9a8d31b3b6b",33.9704979,-117.4810933,2019,10
"FM-5298-CA",5298,"CA","FM","2019-10-30T00:00:00.000Z",2020,"Fire","EASY FIRE",0,0,1,1,"2019-10-30T00:00:00.000Z","","",0,6,111,99111,"Ventura (County)",19093,"","2023-05-22T03:41:22.800Z","af0b4bda5f871bfff0a0b08aefdb2b3b0a30b045","a88d9feb-728f-4fe4-8b91-7c0412f18397",34.3704884,-119.1390642,2019,10
"FM-5297-CA",5297,"CA","FM","2019-10-28T00:00:00.000Z",2020,"Fire","GETTY FIRE",0,0,1,1,"2019-10-28T00:00:00.000Z","","",0,6,37,99037,"Los Angeles (County)",19092,"","2023-05-22T03:41:22.800Z","e1765523c3cfb7dc9563ecbc36b9713604eac1ce","5ecd0872-0116-4c77-8de1-f3e8e925c142",34.3871821,-118.1122679,2019,10
"FM-5296-CA",5296,"CA","FM","2019-10-24T00:00:00.000Z",2020,"Fire","TICK FIRE",0,0,1,1,"2019-10-24T00:00:00.000Z","","",0,6,37,99037,"Los Angeles (County)",19090,"","2023-05-22T03:41:22.800Z","da2867de2c955ebe2a30015703c9c96d87407954","ccd4d3b0-fc59-4411-a662-6fb93378df51",34.3871821,-118.1122679,2019,10
"FM-5295-CA",5295,"CA","FM","2019-10-24T00:00:00.000Z",2020,"Fire","KINCADE FIRE",0,0,1,1,"2019-10-24T00:00:00.000Z","","",0,6,97,99097,"Sonoma (County)",19091,"","2023-05-22T03:41:22.800Z","2851c8ecdd93d5214e82fe2e9d617a2157583609","18649d4e-ba18-4a1b-8258-86477b1359b4",38.5779555,-122.9888319,2019,10
"FM-5294-HI",5294,"HI","FM","2019-10-23T00:00:00.000Z",2020,"Fire","KAHANA RIDGE FIRE",0,0,1,1,"2019-10-22T00:00:00.000Z","","",0,15,9,99009,"Maui (County)",19088,"","2023-05-22T03:41:22.800Z","14a91118335b91b1d5223bc835ad221d35c4fea8","b7c79f12-c1c9-4dd9-8138-8766e6c550d9",20.7983626,-156.3319253,2019,10
"FM-5293-CA",5293,"CA","FM","2019-10-11T00:00:00.000Z",2020,"Fire","SADDLERIDGE FIRE",0,0,1,1,"2019-10-10T00:00:00.000Z","","",0,6,37,99037,"Los Angeles (County)",19086,"","2023-05-22T03:41:22.800Z","3e01bb2d88728fec416b2a1733ceeab2ec4e11db","db761134-2a1e-4f8b-b1a3-f786e092fcba",34.3871821,-118.1122679,2019,10
"FM-5293-CA",5293,"CA","FM","2019-10-11T00:00:00.000Z",2020,"Fire","SADDLERIDGE FIRE",0,0,1,1,"2019-10-10T00:00:00.000Z","","",0,6,111,99111,"Ventura (County)",19086,"","2023-05-22T03:41:22.800Z","2e2fe416cca257f6f46d462b8615082d38c0517b","a8ea9605-8cd5-452a-a9d9-98fec76c93c5",34.3704884,-119.1390642,2019,10
"FM-5292-UT",5292,"UT","FM","2019-08-30T00:00:00.000Z",2019,"Fire","GUN RANGE FIRE",0,0,1,1,"2019-08-30T00:00:00.000Z","2019-08-31T00:00:00.000Z","",0,49,11,99011,"Davis (County)",19073,"","2023-05-22T03:41:22.800Z","fda74d2f2c0239c566d232bc9957561d6b034edb","214067d2-86db-4985-9507-39b18cb1d0c3",40.9628845,-112.0953297,2019,8
"FM-5291-NV",5291,"NV","FM","2019-08-24T00:00:00.000Z",2019,"Fire","LONG VALLEY FIRE",0,0,1,1,"2019-08-24T00:00:00.000Z","","",0,32,31,99031,"Washoe (County)",19066,"","2023-05-22T03:41:22.800Z","496395631a9886e52de87b5d1399050fe8258c94","890dd0af-d28e-4f59-9357-786aaed584aa",40.5608387,-119.6035495,2019,8
"FM-5290-AK",5290,"AK","FM","2019-08-22T00:00:00.000Z",2019,"Fire","DESHKA LANDING FIRE",0,0,1,1,"2019-08-17T00:00:00.000Z","2019-09-09T00:00:00.000Z","",0,2,170,99170,"Matanuska-Susitna (Borough)",19064,"","2023-05-22T03:41:22.800Z","b9b1a0836439f339f0bb1c38b5b5362c00fc13d0","1abc02a8-8a72-4245-adb7-981530aa2fd2",62.2599347,-150.1729153,2019,8
"FM-5289-NV",5289,"NV","FM","2019-08-21T00:00:00.000Z",2019,"Fire","CANYON FIRE",0,0,1,1,"2019-08-21T00:00:00.000Z","","",0,32,5,99005,"Douglas (County)",19065,"","2023-05-22T03:41:22.800Z","92dc9752ed6b51f653acb33d97a85026b0b5d353","b3db1bad-b307-4ce0-b936-5ef1e34134ba",38.9265035,-119.6499162,2019,8
"FM-5288-TX",5288,"TX","FM","2019-08-18T00:00:00.000Z",2019,"Fire","COPPER BREAKS FIRE",0,0,1,1,"2019-08-16T00:00:00.000Z","","",0,48,197,99197,"Hardeman (County)",19060,"","2023-05-22T03:41:22.800Z","d11436d1a540b9a4b8bb690830aeec07b3a3713e","b9a23e47-3fb0-4b56-baaf-ad48cfec2ab2",34.2177242,-99.634135,2019,8
"FM-5287-AK",5287,"AK","FM","2019-08-20T00:00:00.000Z",2019,"Fire","MCKINLEY FIRE",0,0,1,1,"2019-08-17T00:00:00.000Z","2019-09-13T00:00:00.000Z","",0,2,170,99170,"Matanuska-Susitna (Borough)",19062,"","2023-05-22T03:41:22.800Z","2b69587fddcd3d06988f7fa09e2d3350e489f915","d610c670-7e55-406e-8a53-43bab9c9409b",62.2599347,-150.1729153,2019,8
"FM-5286-MT",5286,"MT","FM","2019-07-28T00:00:00.000Z",2019,"Fire","NORTH HILLS FIRE",0,0,1,1,"2019-07-26T00:00:00.000Z","2019-08-01T00:00:00.000Z","",0,30,49,99049,"Lewis and Clark (County)",19055,"","2023-05-22T03:41:22.800Z","573d37e9ae793be6b83cdfe22240ae4cb5b871bc","e73f9f03-b7d2-4d9f-b7e3-6862958936c1",47.2963974,-112.4029787,2019,7
"FM-5285-OR",5285,"OR","FM","2019-07-27T00:00:00.000Z",2019,"Fire","MILE POST 97 FIRE",0,0,1,1,"2019-07-27T00:00:00.000Z","2019-08-05T00:00:00.000Z","",0,41,19,99019,"Douglas (County)",19054,"","2023-05-22T03:41:22.800Z","91c0cf21eeb2019243a5d37846f65efb32c8cc63","0c79e0fa-d134-4c6d-b685-611af0506435",43.1260694,-123.2492364,2019,7
"FM-5284-AZ",5284,"AZ","FM","2019-07-22T00:00:00.000Z",2019,"Fire","MUSEUM FIRE",0,0,1,1,"2019-07-22T00:00:00.000Z","","",0,4,5,99005,"Coconino (County)",19052,"","2023-05-22T03:41:22.800Z","7d90891ff62023a39d797462d45317a351a85fb0","80280b6b-018a-4bbb-ae86-0da2c1865333",35.6647545,-111.4752851,2019,7
"FM-5283-NV",5283,"NV","FM","2019-07-13T00:00:00.000Z",2019,"Fire","JASPER FIRE",0,0,1,1,"2019-07-13T00:00:00.000Z","2019-07-16T00:00:00.000Z","",0,32,31,99031,"Washoe (County)",19051,"","2023-05-22T03:41:22.800Z","c0e41600c7a050483cf4797200b580ea02d2d6d6","8f7ff5f7-8d81-4fad-9c69-ad30e119d348",40.5608387,-119.6035495,2019,7
"FM-5282-AK",5282,"AK","FM","2019-06-28T00:00:00.000Z",2019,"Fire","SHOVEL CREEK FIRE",0,0,1,1,"2019-06-21T00:00:00.000Z","2019-07-24T00:00:00.000Z","",0,2,90,99090,"Fairbanks North Star (Borough)",19046,"","2023-05-22T03:41:22.800Z","1cb9e2dc493951227c1a07839289afda53722a21","ce462775-e793-4d6a-aa35-bf1e25c2ed71",64.9526102,-146.4744155,2019,6
"FM-5281-NM",5281,"NM","FM","2019-03-08T00:00:00.000Z",2019,"Fire","IRONWORKS FIRE",0,0,1,1,"2019-03-07T00:00:00.000Z","2019-03-13T00:00:00.000Z","",0,35,61,99061,"Valencia (County)",19007,"","2023-05-22T03:41:22.800Z","3c28860b2200b9c511f130d2496279d8b88095dd","cc164b76-b6cc-49a0-8df4-b22eea68a8a1",34.6743674,-106.6291304,2019,3
"FM-5280-CA",5280,"CA","FM","2018-11-09T00:00:00.000Z",2019,"Fire","WOOLSEY FIRE",0,0,1,1,"2018-11-08T00:00:00.000Z","","2019-02-06T00:00:00.000Z",0,6,37,99037,"Los Angeles (County)",18124,"","2023-05-22T03:41:22.800Z","2320bf2779d72b445ba348393d4b99eaa18eadd5","5eb73a5c-a23e-4c82-81eb-c7e95ade5144",34.3871821,-118.1122679,2018,11
"FM-5280-CA",5280,"CA","FM","2018-11-09T00:00:00.000Z",2019,"Fire","WOOLSEY FIRE",0,0,1,1,"2018-11-08T00:00:00.000Z","","2019-02-06T00:00:00.000Z",0,6,111,99111,"Ventura (County)",18124,"","2023-05-22T03:41:22.800Z","443c630b4deb347b02c103f127bec3b2484acba0","ca676f20-0d88-4e15-8764-2aa0c68e139a",34.3704884,-119.1390642,2018,11
"FM-5279-CA",5279,"CA","FM","2018-11-08T00:00:00.000Z",2019,"Fire","HILL FIRE",0,0,1,1,"2018-11-08T00:00:00.000Z","","2019-02-06T00:00:00.000Z",0,6,111,99111,"Ventura (County)",18123,"","2023-05-22T03:41:22.800Z","88648856959da6476341dc7f82b543306ecf2cd2","7db3c7d9-6d58-4c9b-bdc5-f507310a8a1b",34.3704884,-119.1390642,2018,11
"FM-5278-CA",5278,"CA","FM","2018-11-08T00:00:00.000Z",2019,"Fire","CAMP FIRE",0,0,1,1,"2018-11-08T00:00:00.000Z","","",0,6,7,99007,"Butte (County)",18125,"","2023-05-22T03:41:22.800Z","ac6d30ea964d3ac575a4176554c32c668925f5e7","386c1be4-b4bd-4f3c-a59d-669cc5977f0f",39.6445906,-121.5543062,2018,11
"FM-5277-UT",5277,"UT","FM","2018-09-21T00:00:00.000Z",2018,"Fire","BALD MOUNTAIN FIRE",0,0,1,1,"2018-09-21T00:00:00.000Z","2018-09-24T00:00:00.000Z","2019-04-10T00:00:00.000Z",0,49,49,99049,"Utah (County)",18108,"","2023-05-22T03:41:22.800Z","75ecfe97b33ea470cbc6654fed002d8caf5b7884","49355313-ee36-4dd9-95ac-bf2a2fb2f3b1",40.0966287,-111.5706786,2018,9
"FM-5274-OR",5274,"OR","FM","2018-08-24T00:00:00.000Z",2018,"Fire","RAMSEY CANYON FIRE",0,0,1,1,"2018-08-23T00:00:00.000Z","2018-08-30T00:00:00.000Z","",0,41,29,99029,"Jackson (County)",18093,"","2023-05-22T03:41:22.800Z","4c0ae283fbb4991907f7a1d98965eeb82e3368c5","20357c47-e56e-4a54-9902-1c2becd5d524",42.334535,-122.7646577,2018,8
"FM-5273-WA",5273,"WA","FM","2018-08-13T00:00:00.000Z",2018,"Fire","BOYD'S FIRE",0,0,1,1,"2018-08-11T00:00:00.000Z","2018-08-27T00:00:00.000Z","",0,53,19,99019,"Ferry (County)",18088,"","2023-05-22T03:41:22.800Z","2638a13f2c849a2870459fc2ea43ae31ba55fd4a","39803c65-09d2-43f0-b4a8-8c4bf0e73694",48.4718375,-118.4974069,2018,8
"FM-5272-SD",5272,"SD","FM","2018-08-12T00:00:00.000Z",2018,"Fire","VINEYARD FIRE",0,0,1,1,"2018-08-11T00:00:00.000Z","2018-08-14T00:00:00.000Z","2022-01-25T00:00:00.000Z",0,46,47,99047,"Fall River (County)",18087,"","2023-05-22T03:41:22.800Z","be3f3ed177093f847142264a3c559c051eb52337","1f498b6d-3eb7-465d-b3b2-41a3c5c2a01e",43.2240279,-103.4511768,2018,8
"FM-5271-WA",5271,"WA","FM","2018-08-12T00:00:00.000Z",2018,"Fire","GRASS VALLEY FIRE",0,0,1,1,"2018-08-11T00:00:00.000Z","2018-08-15T00:00:00.000Z","",0,53,17,99017,"Douglas (County)",18084,"","2023-05-22T03:41:22.800Z","57332de3ba802e1ee5fe0ad46433e5654fcb06ba","f3ab0e42-a9bb-4074-ae66-17f034ae12ea",47.7790617,-119.7474606,2018,8
"FM-5271-WA",5271,"WA","FM","2018-08-12T00:00:00.000Z",2018,"Fire","GRASS VALLEY FIRE",0,0,1,1,"2018-08-11T00:00:00.000Z","2018-08-15T00:00:00.000Z","",0,53,25,99025,"Grant (County)",18084,"","2023-05-22T03:41:22.800Z","9075f17cf51f5f5debf66dd82d445735c20ae5c3","c937d33f-0de0-4d9c-83a7-d7ef67e6cc22",47.1981147,-119.3732456,2018,8
"FM-5270-WA",5270,"WA","FM","2018-08-11T00:00:00.000Z",2018,"Fire","COUGAR CREEK FIRE",0,0,1,1,"2018-08-10T00:00:00.000Z","2018-08-27T00:00:00.000Z","",0,53,7,99007,"Chelan (County)",18086,"","2023-05-22T03:41:22.800Z","191e33d06a4baf8def85794c7cd6caf9aee83ccc","431b4571-ffd3-49c9-a293-b83e2c1418a6",47.9445331,-120.6749068,2018,8
"FM-5269-WA",5269,"WA","FM","2018-08-11T00:00:00.000Z",2018,"Fire","HAWK FIRE",0,0,1,1,"2018-08-10T00:00:00.000Z","2018-08-17T00:00:00.000Z","",0,53,0,79995,"Yakama Reservation",18085,"","2023-05-22T03:41:22.800Z","dd2d50b3808264fdbb2c4f8aaf0d78f85fd726b5","59cffe02-85ef-40af-98d3-39316eb9f3b8",46.2619033,-120.8489815,2018,8
"FM-5269-WA",5269,"WA","FM","2018-08-11T00:00:00.000Z",2018,"Fire","HAWK FIRE",0,0,1,1,"2018-08-10T00:00:00.000Z","2018-08-17T00:00:00.000Z","",0,53,77,99077,"Yakima (County)",18085,"","2023-05-22T03:41:22.800Z","a19f523cda6fe1e0734c43e2d016cb744e153491","ad024940-07af-497b-984a-97fc48437fdc",46.543606,-120.7558292,2018,8
"FM-5268-CA",5268,"CA","FM","2018-08-09T00:00:00.000Z",2018,"Fire","HOLY FIRE",0,0,1,1,"2018-08-09T00:00:00.000Z","2018-08-18T00:00:00.000Z","",0,6,65,99065,"Riverside (County)",18082,"","2023-05-22T03:41:22.800Z","5fce1aebf5853c3811dec1189a4d4921b2f15298","b760e9f1-1f9b-4928-a013-8e36aeb2694f",33.9704979,-117.4810933,2018,8
"FM-5267-UT",5267,"UT","FM","2018-08-06T00:00:00.000Z",2018,"Fire","HILLTOP FIRE",0,0,1,1,"2018-08-06T00:00:00.000Z","2018-08-11T00:00:00.000Z","2022-09-21T00:00:00.000Z",0,49,39,99039,"Sanpete (County)",18080,"","2023-05-22T03:41:22.800Z","cda6c24d048910039f24f9aaaa57d9b25d7f2d7c","13dea99c-09b1-4a13-91fc-c8a3cce3e14f",39.3090085,-111.5706786,2018,8
"FM-5266-WA",5266,"WA","FM","2018-08-04T00:00:00.000Z",2018,"Fire","ANGEL SPRINGS FIRE",0,0,1,1,"2018-08-02T00:00:00.000Z","2018-08-10T00:00:00.000Z","",0,53,43,99043,"Lincoln (County)",18079,"","2023-05-22T03:41:22.800Z","9349f339b35099c875cc72637b06a2245d69af2f","c3596a36-4420-45ef-bb07-c9bedb4144bf",47.5320525,-118.4701194,2018,8
"FM-5265-OR",5265,"OR","FM","2018-08-02T00:00:00.000Z",2018,"Fire","SOUTH VALLEY FIRE",0,0,1,1,"2018-08-01T00:00:00.000Z","2018-08-12T00:00:00.000Z","",0,41,65,99065,"Wasco (County)",18077,"","2023-05-22T03:41:22.800Z","77308d2932f808e43b493191c1126893de1a158f","436eb3e8-4247-4c76-824c-a6c1d9b1767c",45.0600051,-121.2375121,2018,8
"FM-5264-TX",5264,"TX","FM","2018-07-29T00:00:00.000Z",2018,"Fire","PARK ROAD FIRE",0,0,1,1,"2018-07-29T00:00:00.000Z","","2021-08-12T00:00:00.000Z",0,48,53,99053,"Burnet (County)",18073,"","2023-05-22T03:41:22.800Z","cb1032bc0b469575c8b7f68d7e0e5778bf9375bf","48530012-1b14-479e-9dcb-2318047cad1d",30.7270349,-98.2212979,2018,7
"FM-5263-ID",5263,"ID","FM","2018-07-29T00:00:00.000Z",2018,"Fire","GRASSY RIDGE FIRE",0,0,1,1,"2018-07-28T00:00:00.000Z","2018-07-30T00:00:00.000Z","",0,16,33,99033,"Clark (County)",18072,"","2023-05-22T03:41:22.800Z","e8b0c3d0a0d806d2f0d74e32b21d3c3a8bf4b4be","5f3bbbb7-4eab-4013-97ca-5384eb651f6b",44.1975553,-112.3755496,2018,7
"FM-5262-CA",5262,"CA","FM","2018-07-28T00:00:00.000Z",2018,"Fire","MENDOCINO FIRE COMPLEX",0,0,1,1,"2018-07-29T00:00:00.000Z","2018-08-20T00:00:00.000Z","",0,6,0,34659,"Hopland Rancheria (Indian Reservation)",18070,"","2023-05-22T03:41:22.800Z","38b4649de37a331a8e8035dfa7116f2de38d8c99","47e6bc5d-2689-4f7d-9369-c01602279f48",39.0012856,-123.0375004,2018,7
"FM-5262-CA",5262,"CA","FM","2018-07-28T00:00:00.000Z",2018,"Fire","MENDOCINO FIRE COMPLEX",0,0,1,1,"2018-07-29T00:00:00.000Z","2018-08-20T00:00:00.000Z","",0,6,33,99033,"Lake (County)",18070,"","2023-05-22T03:41:22.800Z","a440df0ee48e200e87d141129276bb5335d14a56","513550b8-82b3-429a-9169-de4c5aaf13c5",39.0839644,-122.8084496,2018,7
"FM-5262-CA",5262,"CA","FM","2018-07-28T00:00:00.000Z",2018,"Fire","MENDOCINO FIRE COMPLEX",0,0,1,1,"2018-07-29T00:00:00.000Z","2018-08-20T00:00:00.000Z","",0,6,45,99045,"Mendocino (County)",18070,"","2023-05-22T03:41:22.800Z","756e9f8e8a3418088a019910410dcfd97f12f692","9a303f24-36b9-4697-9d31-b584d90ba43e",39.5500194,-123.438353,2018,7
"FM-5261-WA",5261,"WA","FM","2018-07-28T00:00:00.000Z",2018,"Fire","CHELAN HILLS FIRE",0,0,1,1,"2018-07-27T00:00:00.000Z","2018-08-01T00:00:00.000Z","",0,53,17,99017,"Douglas (County)",18071,"","2023-05-22T03:41:22.800Z","6f26d77fce32ea6727c3fcf91caffbab43bfbfab","c28d573e-fa04-41f6-b5ed-53cc23642fa1",47.7790617,-119.7474606,2018,7
"FM-5260-CA",5260,"CA","FM","2018-07-25T00:00:00.000Z",2018,"Fire","CRANSTON FIRE",0,0,1,1,"2018-07-25T00:00:00.000Z","2018-08-01T00:00:00.000Z","",0,6,65,99065,"Riverside (County)",18068,"","2023-05-22T03:41:22.800Z","b460ccb16cb122a1dfd5e91e0315224feb0944be","bffe1db6-7423-4cb8-9fff-18ee311613b7",33.9704979,-117.4810933,2018,7
"FM-5258-TX",5258,"TX","FM","2018-07-23T00:00:00.000Z",2018,"Fire","259 FIRE",0,0,1,1,"2018-07-23T00:00:00.000Z","","2021-08-12T00:00:00.000Z",0,48,49,99049,"Brown (County)",18067,"","2023-05-22T03:41:22.800Z","b8a6a4458a8fb1bbba59503ef35bfac019af2f82","c75212fe-6995-4bbb-a989-bc2606e17f1e",31.7705105,-98.9245343,2018,7
"FM-5257-WA",5257,"WA","FM","2018-07-20T00:00:00.000Z",2018,"Fire","BUCKSHOT FIRE",0,0,1,1,"2018-07-19T00:00:00.000Z","2018-07-21T00:00:00.000Z","",0,53,25,99025,"Grant (County)",18065,"","2023-05-22T03:41:22.800Z","bdca996e86724aa50a8b49b43106014906458e48","4089629b-c420-44af-8708-9839e0292717",47.1981147,-119.3732456,2018,7
"FM-5256-OR",5256,"OR","FM","2018-07-19T00:00:00.000Z",2018,"Fire","GARNER FIRE COMPLEX",0,0,1,1,"2018-07-18T00:00:00.000Z","2018-09-08T00:00:00.000Z","",0,41,29,99029,"Jackson (County)",18064,"","2023-05-22T03:41:22.800Z","ba0644142446a1a41c06137220fd48781ba3da15","a66afc1a-2f8d-4ed0-b174-6ea47d3dee55",42.334535,-122.7646577,2018,7
"FM-5256-OR",5256,"OR","FM","2018-07-19T00:00:00.000Z",2018,"Fire","GARNER FIRE COMPLEX",0,0,1,1,"2018-07-18T00:00:00.000Z","2018-09-08T00:00:00.000Z","",0,41,33,99033,"Josephine (County)",18064,"","2023-05-22T03:41:22.800Z","ad7834b9c229530ad19065f128be8421a1589d5e","26017de5-ba0f-4072-b352-544bc914583d",42.3447572,-123.4568737,2018,7
"FM-5255-OR",5255,"OR","FM","2018-07-18T00:00:00.000Z",2018,"Fire","SUBSTATION FIRE",0,0,1,1,"2018-07-17T00:00:00.000Z","2018-07-22T00:00:00.000Z","",0,41,55,99055,"Sherman (County)",18062,"","2023-05-22T03:41:22.800Z","a283a121f9fee018a9c6ec05338eb63f1746647f","92132b03-a978-473c-9879-805ed591c942",45.4122013,-120.753042,2018,7
"FM-5255-OR",5255,"OR","FM","2018-07-18T00:00:00.000Z",2018,"Fire","SUBSTATION FIRE",0,0,1,1,"2018-07-17T00:00:00.000Z","2018-07-22T00:00:00.000Z","",0,41,65,99065,"Wasco (County)",18062,"","2023-05-22T03:41:22.800Z","d11cb62bd2fa8c1e098a2c4b54a373220aa7fae0","5a2e7c3f-e2cf-4290-b7c6-c3334db591ca",45.0600051,-121.2375121,2018,7
"FM-5254-WA",5254,"WA","FM","2018-07-17T00:00:00.000Z",2018,"Fire","UPRIVER BEACON FIRE",0,0,1,1,"2018-07-17T00:00:00.000Z","2018-07-21T00:00:00.000Z","",0,53,63,99063,"Spokane (County)",18058,"","2023-05-22T03:41:22.800Z","c38af3a104dcb77a8e9285f8ce2ff421e8276b7f","e11fe32c-5276-468d-ad87-df6b835a36f3",47.5909399,-117.2776573,2018,7
"FM-5253-WA",5253,"WA","FM","2018-07-10T00:00:00.000Z",2018,"Fire","RYEGRASS COULEE FIRE",0,0,1,1,"2018-07-09T00:00:00.000Z","2018-07-11T00:00:00.000Z","",0,53,37,99037,"Kittitas (County)",18057,"","2023-05-22T03:41:22.800Z","b6b972eab63296aaa1fa1cd6262789e70fc21028","877e49ee-b696-47d1-8359-e06968598c83",47.1749548,-120.9319411,2018,7
"FM-5252-CA",5252,"CA","FM","2018-07-07T00:00:00.000Z",2018,"Fire","HOLIDAY FIRE",0,0,1,1,"2018-07-07T00:00:00.000Z","2018-07-10T00:00:00.000Z","",0,6,83,99083,"Santa Barbara (County)",18056,"","2023-05-22T03:41:22.800Z","cc988f32a2cec3278c40ff2c0286631ec08dc03d","37021053-fd22-4e91-a511-a90061580f75",34.4208305,-119.6981901,2018,7
"FM-5251-CA",5251,"CA","FM","2018-07-06T00:00:00.000Z",2018,"Fire","WEST FIRE",0,0,1,1,"2018-07-06T00:00:00.000Z","2018-07-09T00:00:00.000Z","",0,6,73,99073,"San Diego (County)",18055,"","2023-05-22T03:41:22.800Z","865a288ee64784a950068321f7df03a4f084fb2e","236e0934-e162-450b-8577-c5ccf2bbf57e",32.6967033,-117.1888619,2018,7
"FM-5250-CA",5250,"CA","FM","2018-07-05T00:00:00.000Z",2018,"Fire","KLAMATHON FIRE",0,0,1,1,"2018-07-05T00:00:00.000Z","2018-07-16T00:00:00.000Z","",0,6,93,99093,"Siskiyou (County)",18054,"","2023-05-22T03:41:22.800Z","422f5c9511415d85c1cda35c8b824eb4fd104f33","8b185107-eea2-4897-b981-ee9e80687d7f",41.7743261,-122.5770126,2018,7
"FM-5249-CO",5249,"CO","FM","2018-07-04T00:00:00.000Z",2018,"Fire","LAKE CHRISTINE FIRE",0,0,1,1,"2018-07-04T00:00:00.000Z","2018-07-11T00:00:00.000Z","",0,8,37,99037,"Eagle (County)",18052,"","2023-05-22T03:41:22.800Z","046b5f72fbb0015fa9ac801b0745d0baf942a831","bc852b47-26a2-4cb2-aec3-f8eaf50fdb47",39.576406,-106.7234639,2018,7
"FM-5248-UT",5248,"UT","FM","2018-07-02T00:00:00.000Z",2018,"Fire","DOLLAR RIDGE FIRE",0,0,1,1,"2018-07-02T00:00:00.000Z","2018-07-22T00:00:00.000Z","",0,49,13,99013,"Duchesne (County)",18053,"","2023-05-22T03:41:22.800Z","09c70994b1bc5bf7bdd0545bf4c1588e648ecc7b","2db77219-f5e3-4c5b-822d-64f109d94b22",40.2172448,-110.5215459,2018,7
"FM-5248-UT",5248,"UT","FM","2018-07-02T00:00:00.000Z",2018,"Fire","DOLLAR RIDGE FIRE",0,0,1,1,"2018-07-02T00:00:00.000Z","2018-07-22T00:00:00.000Z","",0,49,51,99051,"Wasatch (County)",18053,"","2023-05-22T03:41:22.800Z","805eb04214042ff6ea7df41085091478de1c1219","ed8f779d-f22e-48f8-883b-d7392bbf68da",40.3629418,-110.9983515,2018,7
"FM-5246-CO",5246,"CO","FM","2018-06-28T00:00:00.000Z",2018,"Fire","SPRING CREEK FIRE",0,0,1,1,"2018-06-28T00:00:00.000Z","2018-07-12T00:00:00.000Z","",0,8,23,99023,"Costilla (County)",18046,"","2023-05-22T03:41:22.800Z","e5b3bd34de3ae9c84060382cd39baf17494a5d22","7ede64a2-880e-42db-beac-2f02cdb83ba6",37.2049596,-105.5005483,2018,6
"FM-5246-CO",5246,"CO","FM","2018-06-28T00:00:00.000Z",2018,"Fire","SPRING CREEK FIRE",0,0,1,1,"2018-06-28T00:00:00.000Z","2018-07-12T00:00:00.000Z","",0,8,55,99055,"Huerfano (County)",18046,"","2023-05-22T03:41:22.800Z","2901ffcfb76f93c736875c6eddd91f2870803f2a","99f72f55-2e03-43d2-981c-1c3486b10aeb",37.6125984,-104.9388853,2018,6
"FM-5245-CA",5245,"CA","FM","2018-06-25T00:00:00.000Z",2018,"Fire","CREEK FIRE",0,0,1,1,"2018-06-24T00:00:00.000Z","2018-06-29T00:00:00.000Z","",0,6,89,99089,"Shasta (County)",18044,"","2023-05-22T03:41:22.800Z","97497bdefceeae3299508a34d10d04face385468","d02d665f-e709-4e60-aff7-1d54e022cf14",40.7908864,-121.8474493,2018,6
"FM-5244-CA",5244,"CA","FM","2018-06-24T00:00:00.000Z",2018,"Fire","PAWNEE FIRE",0,0,1,1,"2018-06-24T00:00:00.000Z","2018-07-06T00:00:00.000Z","",0,6,33,99033,"Lake (County)",18045,"","2023-05-22T03:41:22.800Z","8a98d063cb3e20d8c33f17cff9c553ca808a84ca","a93c926a-80c1-4dac-83a5-3d4eb87457be",39.0839644,-122.8084496,2018,6
"FM-5243-OR",5243,"OR","FM","2018-06-22T00:00:00.000Z",2018,"Fire","GRAHAM FIRE",0,0,1,1,"2018-06-21T00:00:00.000Z","2018-06-25T00:00:00.000Z","",0,41,31,99031,"Jefferson (County)",18041,"","2023-05-22T03:41:22.800Z","a52c8447179ea1f3b16a71b4e56f86d6f5f039ff","57a8de62-f734-4fc8-a084-c666923cce8c",44.6673324,-121.1785788,2018,6
